004,3,33.78
002,2,28.07
003,1,110.22
003,3,96.65
004,3,40.61
004,1,28.06
001,2,3.05
001,3,2.54
002,3,3.32
004,1,38.11
004,1,57.30
002,1,17.98
001,1,0.40
003,2,52.30
002,2,15.99
004,3,51.22
002,3,7.71
003,3,130.71
004,2,66.01
004,3,26.38
003,3,201.12
003,3,132.10
002,2,17.57
002,2,23.56
002,3,21.70
003,2,99.63
003,2,45.21
004,2,57.09
002,2,3.06
001,2,4.64
003,3,130.88
002,3,9.50
003,1,42.18
002,1,3.30
002,3,8.42
001,2,1.86
004,1,48.24
002,1,29.00
002,2,20.24
004,2,46.26
003,2,84.43
001,1,3.37
002,3,22.65
001,1,2.27
002,1,29.92
004,2,16.32
003,1,18.21
001,2,1.65
004,1,59.19
004,2,16.74
001,2,1.07
004,3,20.89
002,1,22.59
003,3,177.72
002,1,19.06
004,2,37.54
001,2,3.45
002,1,15.30
002,1,9.21
002,2,23.07
003,2,155.67
001,2,3.38
002,1,20.66
004,2,14.60
003,3,44.15
003,2,163.38
002,1,15.32
004,3,68.08
003,2,184.32
004,3,56.03
002,1,21.01
001,3,2.41
003,1,235.95
001,1,4.20
002,3,16.97
002,2,25.91
004,1,48.18
004,1,62.28
004,1,33.55
004,2,40.67
004,3,56.35
001,2,1.51
001,3,1.33
001,1,2.30
001,3,4.97
001,2,0.46
004,1,53.90
004,2,68.34
004,2,60.39
004,2,9.48
002,3,26.07
001,1,4.97
004,3,12.51
002,1,23.14
003,2,177.50
004,3,28.76
002,1,14.83
002,2,7.18
001,1,4.11
004,3,53.71
001,1,1.28
001,3,0.47
001,1,3.78
004,2,19.41
002,1,5.82
003,1,211.62
003,3,159.38
003,1,88.35
002,3,16.54
004,2,22.05
002,3,20.96
004,1,67.01
004,3,24.86
004,2,13.92
004,1,52.96
004,1,59.08
003,3,50.60
004,1,40.57
004,3,38.48
004,1,20.75
003,3,34.95
004,2,10.26
002,1,9.43
001,1,1.19
002,2,7.75
003,2,245.49
001,1,4.71
001,3,5.00
004,1,49.17
002,2,27.61
003,2,107.27
003,2,78.71
004,2,10.66
004,2,63.27
003,2,115.25
002,3,5.98
003,3,240.15
004,2,14.13
003,1,107.08
002,2,17.36
003,2,199.05
004,3,45.69
004,2,15.15
003,1,49.55
004,1,63.44
001,3,0.47
001,3,0.54
001,2,0.96
002,1,21.76
001,1,2.68
003,1,164.15
004,3,35.77
001,3,2.90
001,1,2.79
003,3,250.40
001,3,4.12
004,1,11.20
001,3,1.01
002,3,16.68
003,2,206.62
001,2,4.81
004,3,19.99
002,2,21.11
001,3,4.96
001,1,2.21
004,3,35.00
001,3,1.12
004,2,45.90
003,3,250.36
001,3,4.62
002,1,27.22
004,2,7.30
001,3,4.65
001,1,4.67
003,1,246.56
002,3,24.96
001,2,1.07
002,3,25.35
004,3,62.13
003,2,197.19
002,3,22.24
003,1,39.41
002,1,11.45
004,2,6.21
003,2,133.64
003,3,241.69
004,1,48.14
004,1,54.10
003,1,187.00
001,2,1.04
002,3,12.83
003,1,37.94
003,2,102.30
003,1,47.76
002,2,14.50
004,1,5.99
003,3,38.31
003,2,18.95
004,2,54.56
002,3,16.53
004,1,13.26
003,2,134.24
001,1,2.35
004,2,35.53
001,2,1.49
002,3,19.45
002,2,4.88
003,1,243.53
003,3,107.09
003,2,96.26
002,2,10.89
002,2,10.71
004,2,23.10
004,3,54.74
003,2,83.21
004,2,11.65
002,3,29.92
002,3,23.46
001,3,2.48
002,2,24.31
001,2,3.47
002,3,10.39
003,3,52.95
004,2,9.07
004,3,30.15
004,3,6.67
003,3,230.74
001,1,3.92
003,1,171.15
001,3,4.92
004,2,66.59
004,1,4.98
003,1,138.45
002,2,12.40
004,3,42.26
002,2,29.94
004,1,23.36
001,1,4.21
002,2,10.65
004,1,37.91
003,2,39.40
004,2,8.63
001,3,0.85
003,3,42.21
002,3,8.74
002,3,6.38
004,2,19.25
004,3,16.20
004,2,6.18
002,2,18.53
004,1,49.76
002,2,23.03
001,3,0.79
002,2,11.04
004,1,21.22
004,3,66.60
003,3,109.19
004,3,11.67
003,2,164.04
003,3,157.52
002,2,5.19
003,1,59.88
002,3,12.80
002,3,12.67
002,2,19.75
002,3,6.57
003,1,60.86
004,3,7.76
003,1,132.20
002,2,28.98
004,2,48.46
004,3,58.47
004,1,9.63
001,1,1.68
003,1,144.91
002,2,17.78
004,3,37.25
001,2,3.95
003,3,213.26
001,3,2.38
002,2,4.76
002,2,26.48
001,2,1.54
001,2,4.37
001,1,1.30
003,3,162.34
004,1,44.04
002,1,24.53
003,3,83.40
002,2,29.41
003,2,153.34
001,1,4.83
004,1,68.32
002,3,26.23
002,1,21.88
002,3,12.92
002,3,19.66
004,2,33.45
001,2,2.73
003,3,240.53
003,2,243.87
003,3,16.58
001,3,4.87
003,1,206.80
004,1,66.74
002,2,9.43
003,2,147.24
002,3,25.85
003,3,198.79
001,1,3.25
004,1,12.31
002,2,14.71
004,1,68.52
002,3,10.36
003,1,172.97
003,1,105.16
002,1,13.02
003,3,183.72
002,2,20.31
001,1,1.31
001,1,3.10
004,1,4.82
003,1,252.96
004,3,12.83
001,1,2.11
001,1,1.78
003,1,107.77
002,3,29.80
002,1,16.80
001,3,3.36
004,2,50.90
002,2,19.20
004,1,9.89
001,1,3.84
004,2,66.43
003,1,75.41
001,1,2.91
003,3,22.42
003,1,140.15
002,3,12.89
001,1,2.63
001,1,2.65
001,3,4.48
001,2,4.69
002,2,26.09
004,2,39.54
002,2,28.72
001,1,3.07
001,2,1.32
001,2,2.69
004,2,49.57
001,3,2.83
002,2,4.23
001,3,4.63
002,3,11.06
001,2,3.59
002,1,8.75
004,1,33.54
001,2,3.43
002,1,2.23
002,3,2.19
004,2,38.03
003,1,105.17
003,3,228.56
001,2,4.10
003,3,31.30
001,2,2.45
003,1,135.80
002,2,6.30
001,3,3.47
001,1,3.78
001,1,4.34
001,1,0.53
003,2,236.67
002,1,17.42
004,1,25.06
004,3,24.94
001,3,2.06
001,1,1.36
001,2,0.64
004,2,54.19
003,2,36.70
004,1,28.10
003,3,204.12
002,2,12.23
004,1,51.54
002,1,2.05
004,1,19.33
003,3,217.33
001,2,0.32
004,3,51.21
001,1,2.80
002,2,15.71
001,1,3.65
001,1,4.63
004,3,62.06
004,3,9.78
001,3,0.94
004,1,42.48
001,2,3.42
002,1,10.08
003,2,184.03
003,2,124.56
002,1,28.41
002,3,4.94
001,1,2.42
003,2,44.94
003,1,124.36
004,2,59.29
001,1,4.10
003,3,183.11
001,1,4.23
003,1,37.86
002,2,13.02
001,3,1.71
002,1,28.65
004,3,52.55
002,1,14.87
002,1,2.21
002,1,7.45
004,2,48.57
001,3,3.06
001,1,4.99
002,3,14.35
002,1,27.33
003,1,26.23
004,1,15.14
004,3,29.78
001,2,3.52
002,2,7.91
002,2,9.75
002,1,19.15
002,3,10.17
004,3,35.20
001,2,2.11
004,1,45.75
002,3,29.83
001,2,3.98
003,2,146.57
004,2,63.17
003,2,80.84
001,2,3.11
001,2,0.59
004,3,27.35
002,1,4.69
002,2,16.89
001,1,3.01
004,2,64.62
002,1,8.53
003,3,183.29
001,3,3.60
002,3,28.55
004,3,24.23
004,1,10.12
002,3,8.03
004,1,25.70
002,1,11.46
002,2,3.55
002,3,21.69
002,1,25.68
003,1,105.58
004,3,10.82
003,2,48.71
002,3,28.56
004,3,24.76
003,1,175.59
002,2,10.50
003,1,58.60
001,3,4.76
004,3,6.39
003,3,68.96
001,2,0.97
001,1,1.94
003,1,168.55
001,3,3.45
003,2,18.72
002,1,21.37
003,2,204.72
001,1,2.12
004,1,61.35
004,2,26.95
004,1,57.76
002,1,14.57
001,2,0.41
003,1,33.78
002,2,6.40
001,3,4.73
001,2,3.10
004,3,6.30
002,3,26.90
002,1,4.72
002,1,13.39
003,3,83.50
002,1,3.27
004,1,7.82
001,2,0.72
004,1,10.56
002,1,19.82
001,2,4.27
003,2,128.93
003,1,169.92
004,1,28.23
004,2,16.33
001,2,2.37
003,1,216.73
001,1,3.84
001,1,3.44
004,3,18.97
001,2,4.15
004,3,48.62
004,3,61.17
004,2,9.39
001,3,2.99
002,1,28.57
004,1,65.51
002,1,24.61
002,1,13.78
004,1,68.62
002,3,9.13
001,1,2.13
004,3,25.34
003,3,125.86
001,3,3.23
004,1,31.03
002,3,18.41
001,1,2.95
001,2,4.38
003,2,79.33
004,3,43.58
001,1,1.60
002,3,18.99
004,1,29.83
003,3,72.96
004,2,62.16
001,2,4.14
003,2,83.22
004,3,48.47
002,1,10.33
004,2,21.68
004,3,45.94
002,2,7.82
004,3,35.55
003,1,139.56
002,1,10.63
004,1,54.64
001,1,1.22
002,1,8.89
004,1,63.51
002,2,12.23
004,3,29.90
001,3,0.46
003,2,158.45
002,2,18.38
003,2,55.20
003,3,215.24
001,2,0.44
001,1,4.31
002,1,20.08
002,2,20.20
001,3,0.35
002,3,6.75
001,1,1.50
003,3,247.89
003,2,230.74
003,2,76.42
004,2,47.98
004,3,10.90
003,3,171.23
003,2,180.12
004,1,25.99
003,3,93.96
003,2,173.33
003,1,51.94
002,1,24.53
004,3,24.91
002,3,2.59
004,2,21.03
004,2,29.34
001,3,3.63
002,2,22.31
002,3,16.91
004,3,27.42
003,1,217.58
002,2,4.62
002,3,9.15
002,3,27.18
001,1,1.98
003,2,204.98
003,2,78.47
003,2,220.12
004,1,60.18
001,2,4.48
001,3,2.10
003,2,28.95
002,1,29.78
003,2,252.73
004,1,24.71
002,1,15.59
002,2,19.72
001,2,1.59
002,3,23.38
004,1,12.65
004,3,32.00
004,2,29.02
001,3,1.25
003,1,229.90
002,1,20.91
002,1,21.38
003,2,46.91
004,3,42.27
002,1,25.05
003,2,125.32
003,2,228.93
002,2,29.89
004,2,52.68
002,2,2.41
002,3,29.57
002,3,2.49
002,1,12.19
001,2,4.42
003,3,165.42
001,3,0.82
001,1,3.55
004,2,28.83
003,2,184.30
002,3,21.16
001,2,2.29
001,3,2.75
002,2,25.24
001,3,3.68
001,2,0.85
001,2,1.24
002,2,25.26
002,2,21.66
003,1,25.44
004,1,48.69
004,2,19.43
001,3,0.73
001,3,3.45
002,1,23.80
001,3,3.70
003,3,71.42
003,2,127.33
001,1,4.41
003,2,208.22
003,2,193.10
001,1,0.36
002,3,20.08
003,2,230.51
003,3,38.28
003,1,43.29
004,2,21.83
004,3,59.17
004,3,61.45
002,1,5.60
001,1,0.80
004,3,48.06
002,3,12.56
003,3,22.90
002,2,27.76
001,2,2.38
001,2,3.38
001,3,4.38
002,3,26.43
001,2,3.41
002,2,11.60
004,1,58.42
001,1,3.33
002,3,25.75
004,1,9.13
004,2,19.84
003,1,137.56
004,2,57.00
001,2,2.39
004,1,59.55
004,2,11.96
004,3,46.44
001,2,2.25
001,1,4.02
003,3,150.84
004,2,27.74
001,1,4.27
003,3,200.02
004,3,46.69
004,1,10.58
002,1,11.48
003,3,141.17
001,1,4.52
004,1,57.31
004,1,20.70
002,1,5.27
004,1,33.78
002,3,11.38
004,1,64.07
001,2,2.46
002,2,2.00
001,3,4.70
004,3,54.68
002,3,18.15
002,1,12.77
003,3,227.36
004,3,63.38
002,2,13.07
003,2,124.59
002,1,13.48
003,3,147.36
003,3,192.69
002,1,7.77
003,3,98.79
002,3,20.16
002,3,17.13
003,3,43.66
003,3,131.19
004,3,52.54
003,2,209.83
001,1,2.10
001,3,0.58
003,1,251.85
003,1,217.28
003,1,196.71
001,2,4.13
001,3,4.38
002,3,20.08
004,1,37.25
003,3,175.34
004,2,31.17
003,3,28.89
003,1,164.81
004,1,63.09
003,3,147.07
002,3,29.00
003,2,58.54
001,1,4.82
001,2,0.50
003,3,79.36
002,3,25.67
001,2,2.50
002,1,6.20
003,3,28.18
003,2,205.42
003,1,204.01
003,3,68.74
002,3,3.79
002,2,17.15
004,1,26.84
002,3,11.21
003,2,68.37
004,3,57.43
001,1,3.45
004,1,62.64
002,1,21.07
003,2,235.64
001,2,1.52
003,1,234.54
003,3,208.51
004,2,7.13
002,2,16.33
001,1,4.87
001,3,0.62
002,3,13.81
001,1,2.83
004,3,56.98
001,3,3.53
001,2,3.67
001,1,0.66
002,2,17.57
002,2,13.34
004,3,30.39
003,1,109.39
001,3,0.34
001,3,3.06
001,2,4.66
001,2,4.00
003,3,36.73
004,2,29.78
001,2,1.05
002,1,22.88
003,3,50.54
003,1,148.73
002,1,3.05
004,3,39.62
001,2,1.30
003,1,114.95
002,1,7.05
003,1,43.48
001,3,2.47
001,2,3.46
003,1,63.33
004,2,27.34
002,1,9.89
001,1,1.80
004,2,44.05
003,3,156.08
003,2,245.89
002,1,10.68
002,3,22.68
004,2,58.49
002,3,22.49
004,2,33.03
003,2,148.29
002,3,18.94
003,1,229.73
002,2,22.51
001,3,0.67
001,3,3.27
004,3,18.02
001,3,1.53
004,3,54.30
003,2,69.54
003,1,127.43
001,2,2.02
001,3,1.43
002,3,5.82
002,1,17.80
002,3,22.46
003,1,68.46
004,1,8.35
003,1,26.25
002,3,27.40
003,2,128.62
004,1,6.87
003,1,184.75
003,3,79.13
002,2,20.26
003,3,172.67
001,3,1.49
002,3,13.29
003,2,206.08
001,3,4.45
004,1,19.13
003,1,52.02
002,2,18.81
001,3,1.39
003,3,43.17
004,2,17.89
002,3,25.31
001,1,0.51
002,1,19.58
001,3,1.00
002,2,27.82
004,3,66.82
001,3,3.72
003,1,67.93
004,2,15.30
004,3,13.50
002,3,20.43
003,1,189.66
003,2,159.04
001,1,2.09
002,1,2.34
004,1,43.36
002,2,27.23
001,3,2.67
001,1,2.57
002,3,17.04
001,3,3.36
004,2,60.73
004,1,64.83
004,2,26.91
001,2,0.94
004,1,63.00
001,2,3.12
004,2,16.49
001,3,2.76
001,2,3.38
003,2,102.86
002,2,20.20
003,2,221.02
004,3,27.88
003,3,111.30
002,2,17.40
004,1,28.18
004,2,68.06
003,3,111.46
002,3,5.22
002,2,23.90
002,1,7.91
004,2,55.96
001,1,2.14
001,1,4.17
004,3,32.38
001,2,1.35
001,3,0.49
004,2,43.90
003,3,247.05
001,1,3.31
004,1,17.31
003,1,24.05
002,3,6.64
001,2,1.43
001,1,0.72
003,2,100.67
004,2,42.10
001,3,3.61
001,3,1.65
003,2,247.00
003,1,161.40
002,2,28.02
001,2,1.13
001,3,0.65
003,2,243.09
003,3,210.99
003,3,122.17
004,3,35.49
002,2,28.91
004,3,34.02
001,2,0.86
001,2,3.28
002,3,21.60
003,2,245.12
001,3,4.21
002,2,4.49
003,1,148.98
002,2,10.70
002,3,9.44
002,2,22.61
002,3,8.68
003,1,70.95
002,3,11.89
001,1,4.63
004,3,4.73
001,2,2.05
003,2,231.37
003,2,59.84
003,2,69.25
002,1,16.66
004,2,64.91
001,3,1.94
002,2,29.34
004,2,48.75
001,3,1.30
001,2,2.01
003,1,147.54
002,2,15.13
003,2,60.09
004,1,31.33
003,2,220.87
003,2,59.13
002,3,21.17
001,3,1.58
002,3,14.03
004,1,13.71
002,2,24.53
002,2,15.93
003,2,87.94
001,2,0.78
002,1,7.94
003,2,217.18
001,2,3.80
003,2,102.39
003,2,20.74
001,2,4.38
002,3,18.07
002,2,11.86
004,3,33.13
001,2,3.19
004,3,66.00
002,3,24.59
003,2,167.37
004,1,9.40
003,1,91.16
003,3,80.13
004,2,61.56
003,3,156.74
004,2,15.09
001,1,3.72
003,3,184.02
001,1,1.09
001,1,0.61
004,3,7.77
004,3,53.64
001,1,1.54
002,1,20.29
004,2,19.09
003,2,166.23
002,3,25.46
001,1,3.42
003,2,128.03
003,3,122.67
002,3,18.68
004,3,45.57
003,2,131.49
002,1,14.30
003,2,78.29
003,1,16.01
002,2,9.94
001,3,4.63
004,2,4.89
004,2,42.81
001,3,2.06
004,3,32.49
002,1,21.98
004,2,18.53
001,2,3.24
003,2,171.50
003,2,61.07
001,1,0.95
001,3,2.45
004,2,49.48
004,1,24.98
002,1,29.15
001,1,4.87
003,2,45.97
004,3,4.83
001,1,0.38
002,2,13.69
004,2,34.21
001,2,0.69
002,1,9.37
004,1,39.34
002,1,27.07
003,2,214.61
001,3,1.48
004,1,51.88
001,1,2.47
001,3,3.43
002,2,12.82
003,2,54.02
001,3,4.71
001,2,2.57
003,1,102.42
001,3,1.33
001,1,3.28
003,1,56.12
003,3,44.68
002,1,29.12
004,3,42.76
003,1,75.63
004,1,48.54
003,3,30.39
003,3,52.90
001,1,2.60
003,3,205.09
003,2,191.82
001,3,2.08
002,2,27.15
004,3,32.52
003,3,183.15
002,3,7.12
003,2,191.63
003,3,235.29
002,1,16.81
004,2,57.15
003,2,16.16
004,3,16.27
001,3,4.33
002,2,22.15
004,1,38.10
004,3,14.24
003,2,114.26
003,1,39.07
001,1,4.23
002,1,26.44
002,1,15.53
001,1,2.99
004,3,35.90
003,1,103.84
001,1,4.67
002,3,15.70
001,2,4.07
001,2,2.93
004,2,55.53
001,3,1.56
001,3,0.64
003,1,242.52
001,1,3.71
004,1,16.76
002,3,19.46
002,3,22.95
004,3,11.11
003,3,125.99
004,1,15.06
002,3,13.17
003,3,53.92
004,2,62.51
003,2,114.87
004,3,25.16
002,3,17.22
004,3,64.04
003,2,246.60
004,2,4.31
001,2,3.11
002,2,2.06
002,1,25.94
001,3,4.17
002,1,2.94
003,1,49.18
003,3,75.91
003,2,38.03
004,3,63.50
001,3,1.83
004,1,35.79
001,3,3.32
001,3,4.10
004,1,54.62
003,2,226.97
004,2,64.30
001,1,3.82
001,3,3.96
004,1,23.96
001,2,2.84
002,2,16.01
002,1,3.30
004,2,52.86
001,1,2.34
004,1,12.83
001,2,2.99
001,3,2.18
